Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0086091~regulation of heart rate by cardiac conduction	4	0.6201550387596899	0.007718090126892149	Q8C8R3, P49817, O43497, O54898	544	7	8403	8.826680672268907	0.99999998996377	1.0	1.0
GOTERM_BP_DIRECT	GO:0043691~reverse cholesterol transport	4	0.6201550387596899	0.007718090126892149	P11150, Q8WWZ7, P41233, O95477	544	7	8403	8.826680672268907	0.99999998996377	1.0	1.0
GOTERM_BP_DIRECT	GO:0006955~immune response	11	1.7054263565891472	0.009293084978003041	P35408, Q2LK54, Q92626, Q9QUN7, Q6GQQ9, Q86WI1, Q28178, Q6RY07, P43114, Q9Y3Z3, Q6DJN2	544	66	8403	2.574448529411765	0.9999999997700005	1.0	1.0
GOTERM_BP_DIRECT	GO:0014719~skeletal muscle satellite cell activation	3	0.46511627906976744	0.011968683960383468	A0JM12, Q96KG7, Q6DIB5	544	3	8403	15.446691176470589	0.9999999999996285	1.0	1.0
GOTERM_BP_DIRECT	GO:0014816~skeletal muscle satellite cell differentiation	3	0.46511627906976744	0.011968683960383468	A0JM12, Q96KG7, Q6DIB5	544	3	8403	15.446691176470589	0.9999999999996285	1.0	1.0
GOTERM_BP_DIRECT	GO:0014841~skeletal muscle satellite cell proliferation	3	0.46511627906976744	0.011968683960383468	A0JM12, Q96KG7, Q6DIB5	544	3	8403	15.446691176470589	0.9999999999996285	1.0	1.0
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	29	4.496124031007752	0.015640854309800688	Q3SZK1, Q5EA33, P07207, Q9JMB1, O77802, O70273, Q01650, P70428, Q05A80, Q7Z6Z7, B3DK56, O18920, Q5ZJX4, Q5T4F7, Q03060, Q3U6K5, Q5SXM2, Q2TAA8, Q58EK5, A2AAJ9, P97536, Q8VI56, Q6IRE4, Q9EPZ6, Q9Y6L7, Q801G2, Q5ZJK1, A0A8J8, A2RUV0	544	283	8403	1.582876480981085	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	24	3.7209302325581395	0.015662253486352348	O70247, A8WHP3, Q9Z2J0, Q9VCA2, Q8K1P8, O70595, Q9Y345, Q8VDT1, Q5R5M4, Q8VCL5, Q80T22, Q8K1C7, Q9QUQ5, Q8WWZ7, Q7Z020, B1AT66, Q503M4, Q8NBI5, Q8CG09, P21440, P78363, A4QN56, Q9NRA2, Q8CGQ8	544	221	8403	1.6774687250465798	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	5	0.7751937984496124	0.016820894139085284	Q5R8X6, P06867, P81286, P80010, Q01177	544	16	8403	4.827090992647059	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	13	2.0155038759689923	0.017462671029463007	O70247, Q80ZA5, A8WHP3, Q9Z2J0, Q8VDT1, Q8NBS3, Q9R1N3, Q80T22, P37089, Q2Y0W8, A4QN56, Q7SYH5, Q8CGQ8	544	94	8403	2.136244524405507	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	7	1.0852713178294573	0.017581941885764518	Q8IZJ3, Q63416, Q80YA8, P98158, Q3T052, Q9BQ16, Q6YHK3	544	33	8403	3.276570855614973	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	5	0.7751937984496124	0.02089853090667197	Q5R8X6, P16112, Q9Y6L7, Q01177, Q9WV04	544	17	8403	4.54314446366782	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	4	0.6201550387596899	0.022874410043027118	Q9Y2P5, Q9N0V3, Q96RI1, Q9JHI3	544	10	8403	6.178676470588235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006820~anion transport	4	0.6201550387596899	0.022874410043027118	Q8VCL5, P40879, Q9EP96, Q9NRA2	544	10	8403	6.178676470588235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043537~negative regulation of blood vessel endothelial cell migration	4	0.6201550387596899	0.022874410043027118	Q9WVH6, O77802, Q28178, A0A8J8	544	10	8403	6.178676470588235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	4	0.6201550387596899	0.022874410043027118	P41233, O95477, Q9W0A0, Q14185	544	10	8403	6.178676470588235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0086015~SA node cell action potential	3	0.46511627906976744	0.022915375843208487	Q8C8R3, O43497, O54898	544	4	8403	11.585018382352942	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	8	1.2403100775193798	0.024124096981852493	P49582, P35408, Q02763, O35298, Q96RI1, P43114, P23772, Q8MJ08	544	45	8403	2.746078431372549	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	7	1.0852713178294573	0.026275101727856125	Q9WVH6, Q06806, O77802, Q02763, Q28178, A0A8J8, Q3UHD1	544	36	8403	3.0035232843137254	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071380~cellular response to prostaglandin E stimulus	4	0.6201550387596899	0.029971943221479724	P35408, P43114, Q8MJ08, P11497	544	11	8403	5.616978609625668	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050910~detection of mechanical stimulus involved in sensory perception of sound	4	0.6201550387596899	0.029971943221479724	Q9PTS8, Q9H5P4, Q9I8C7, Q9UGM1	544	11	8403	5.616978609625668	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	4	0.6201550387596899	0.029971943221479724	Q61830, Q76LX8, Q80YE7, P22897	544	11	8403	5.616978609625668	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042060~wound healing	7	1.0852713178294573	0.03342587388647363	Q8BKG3, P49817, P40793, Q9VBW3, Q24524, P03957, P15535	544	38	8403	2.845443111455108	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000732~strand displacement	3	0.46511627906976744	0.03657082765340224	Q14191, Q92878, Q13472	544	5	8403	9.268014705882353	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015911~plasma membrane long-chain fatty acid transport	3	0.46511627906976744	0.03657082765340224	Q9Y2P5, Q9ES38, Q8CG09	544	5	8403	9.268014705882353	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051147~regulation of muscle cell differentiation	3	0.46511627906976744	0.03657082765340224	Q7KZ85, Q96KG7, Q6DIB5	544	5	8403	9.268014705882353	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	15	2.3255813953488373	0.03848296379972296	Q3SZK1, Q3UH93, P25067, O77802, O73791, Q00780, Q24K15, Q9WVH6, Q06806, P49817, Q02763, A0A8J8, O18920, A2RUV0, E9Q555	544	129	8403	1.7961268809849522	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0072593~reactive oxygen species metabolic process	5	0.7751937984496124	0.04287835242160003	Q5S007, P16056, Q99572, Q9VQH2, P11024	544	21	8403	3.6777836134453783	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010811~positive regulation of cell-substrate adhesion	5	0.7751937984496124	0.04287835242160003	Q6P7R8, A4IIK7, O35474, O43854, Q00780	544	21	8403	3.6777836134453783	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050896~response to stimulus	8	1.2403100775193798	0.04426226989010784	Q96RW7, P37089, P52785, A2AJ76, Q80YA8, Q8NI36, Q8NDA2, Q8CGQ8	544	51	8403	2.4230103806228374	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050715~positive regulation of cytokine secretion	4	0.6201550387596899	0.04720158565239444	P35408, Q9QUN7, P43114, Q8MJ08	544	13	8403	4.752828054298642	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0072661~protein targeting to plasma membrane	5	0.7751937984496124	0.04982508431299477	Q8C8R3, P16157, Q12955, Q02357, Q54KA7	544	22	8403	3.510611631016043	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	10	1.550387596899225	0.05153950534260483	Q9PTS8, Q9QUQ5, Q9I8C7, O43497, Q7Z442, Q7Z2W7, O54898, Q9NZQ8, Q9UGM1, Q9HCF6	544	75	8403	2.0595588235294118	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070327~thyroid hormone transport	3	0.46511627906976744	0.052540535451725885	Q8K1P8, Q96BD0, Q8K078	544	6	8403	7.723345588235294	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000420~negative regulation of eosinophil extravasation	3	0.46511627906976744	0.052540535451725885	P35408, P43114, Q8MJ08	544	6	8403	7.723345588235294	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006497~protein lipidation	3	0.46511627906976744	0.052540535451725885	P41233, O95477, Q9JJJ7	544	6	8403	7.723345588235294	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071674~mononuclear cell migration	3	0.46511627906976744	0.052540535451725885	P06867, P81286, Q01177	544	6	8403	7.723345588235294	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	10	1.550387596899225	0.05527995327551005	Q61830, Q9UGM3, P98158, Q5ND28, Q96KG7, Q14162, P10984, Q09225, P22897, Q9UJU6	544	76	8403	2.0324593653250775	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042391~regulation of membrane potential	9	1.3953488372093024	0.05685928856008947	P49582, Q5S007, Q16281, P45380, O43497, Q9UL51, P40879, O54898, P58743	544	65	8403	2.138772624434389	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043252~sodium-independent organic anion transport	4	0.6201550387596899	0.05727840071654544	Q96BD0, Q9EP96, Q8K078, Q9JHI3	544	14	8403	4.413340336134453	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060828~regulation of canonical Wnt signaling pathway	4	0.6201550387596899	0.05727840071654544	Q5S007, Q9Y297, O75197, Q8VI56	544	14	8403	4.413340336134453	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016358~dendrite development	5	0.7751937984496124	0.05735136853110719	P00516, Q24524, Q5ND28, Q14162, Q62829	544	23	8403	3.3579763427109977	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060348~bone development	5	0.7751937984496124	0.06544989284237042	P35408, P20594, Q6PFY8, P43114, Q5BIM1	544	24	8403	3.2180606617647056	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	28	4.341085271317829	0.0687989174957061	Q5S007, Q91V36, P09208, Q99572, Q3V129, Q07553, Q9VWQ2, O60229, Q1LUA6, Q19187, Q8WNU8, P20594, Q69ZA1, Q62829, Q8NFD2, P52785, Q8TDX7, Q1ZXD6, Q80YE7, P18052, O73791, A2AAJ9, Q55E58, Q8BKG3, Q06806, P16056, Q9VBW3, P00516	544	310	8403	1.3951850094876659	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042093~T-helper cell differentiation	3	0.46511627906976744	0.07046951358132086	P35408, P43114, Q8MJ08	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033624~negative regulation of integrin activation	3	0.46511627906976744	0.07046951358132086	P35408, P43114, Q8MJ08	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035011~melanotic encapsulation of foreign target	3	0.46511627906976744	0.07046951358132086	P37276, P40793, P20241	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019532~oxalate transport	3	0.46511627906976744	0.07046951358132086	P45380, P40879, P58743	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034109~homotypic cell-cell adhesion	3	0.46511627906976744	0.07046951358132086	Q80T91, Q96KG7, Q6DIB5	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015698~inorganic anion transport	3	0.46511627906976744	0.07046951358132086	Q80ZA5, Q2Y0W8, Q9R1N3	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902358~sulfate transmembrane transport	3	0.46511627906976744	0.07046951358132086	P45380, P40879, P58743	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060707~trophoblast giant cell differentiation	3	0.46511627906976744	0.07046951358132086	P06867, P81286, Q01177	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033700~phospholipid efflux	3	0.46511627906976744	0.07046951358132086	P41233, O95477, Q8CG09	544	7	8403	6.620010504201681	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006486~protein glycosylation	10	1.550387596899225	0.0719761783608213	P70428, Q95ZJ1, Q9JJ04, Q18515, Q9GUM2, Q8IUC8, P15535, Q8AWB5, Q09324, Q68FV3	544	80	8403	1.9308363970588236	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	8	1.2403100775193798	0.0785377319211016	P37276, Q90828, Q7ZXX2, Q9EQW7, Q91XQ0, Q9BPU3, Q9C0G6, Q9WV04	544	58	8403	2.130578093306288	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032092~positive regulation of protein binding	6	0.9302325581395349	0.07968884262298279	Q58CU2, Q3UH93, Q5S007, P49817, Q10751, Q05A80	544	36	8403	2.574448529411765	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001523~retinoid metabolic process	4	0.6201550387596899	0.08015263408141028	Q91XT5, P78363, O60218, Q9I993	544	16	8403	3.8616727941176467	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	4	0.6201550387596899	0.08015263408141028	Q02763, Q01650, P15535, Q92536	544	16	8403	3.8616727941176467	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098656~anion transmembrane transport	4	0.6201550387596899	0.08015263408141028	Q80ZA5, O95477, Q2Y0W8, Q9R1N3	544	16	8403	3.8616727941176467	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	7	1.0852713178294573	0.08704709496565091	Q5R8X6, P06867, P81286, P80010, Q14185, Q99572, Q01177	544	48	8403	2.252642463235294	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	3	0.46511627906976744	0.09003884942605023	Q5R8X6, Q28178, Q01177	544	8	8403	5.792509191176471	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	3	0.46511627906976744	0.09003884942605023	P49817, Q9QUN7, P43114	544	8	8403	5.792509191176471	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050710~negative regulation of cytokine secretion	3	0.46511627906976744	0.09003884942605023	P35408, P43114, Q8MJ08	544	8	8403	5.792509191176471	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060716~labyrinthine layer blood vessel development	3	0.46511627906976744	0.09003884942605023	P06867, P81286, Q01177	544	8	8403	5.792509191176471	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	4	0.6201550387596899	0.09284994190623215	P49817, Q8WWZ7, P41233, O95477	544	17	8403	3.6345155709342563	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	8	1.2403100775193798	0.09691578008789783	P35408, Q05915, Q9QUN7, P03957, Q99572, P43114, Q8MJ08, Q99735	544	61	8403	2.0257955641272902	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006811~ion transport	18	2.7906976744186047	0.09974157473411456	P49582, E9NA96, O93430, A8WHP3, Q9Z2J0, Q9VCA2, Q8VDT1, Q9EP96, Q9JHI3, Q9QUQ5, Q921Y4, Q96BD0, P40879, Q28ES4, A4QN56, Q9NRA2, Q8K078, Q8CGQ8	544	188	8403	1.4789385168961202	1.0	1.0	1.0
