Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010880~regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	2	4.3478260869565215	0.022997011317596266	Q9Z339, P78417	40	5	8403	84.03	0.9988256197203234	0.3923019577707598	0.3923019577707598
GOTERM_BP_DIRECT	GO:0019852~L-ascorbic acid metabolic process	2	4.3478260869565215	0.027534176899596814	Q9Z339, P78417	40	6	8403	70.025	0.9996955186620107	0.4202584895201619	0.4202584895201619
GOTERM_BP_DIRECT	GO:0042178~xenobiotic catabolic process	2	4.3478260869565215	0.027534176899596814	Q9Z339, P78417	40	6	8403	70.025	0.9996955186620107	0.4202584895201619	0.4202584895201619
GOTERM_BP_DIRECT	GO:0009812~flavonoid metabolic process	2	4.3478260869565215	0.03654700073023596	Q95JD5, O43704	40	8	8403	52.51875	0.9999795424046433	0.5299315105884214	0.5299315105884214
GOTERM_BP_DIRECT	GO:0045909~positive regulation of vasodilation	2	4.3478260869565215	0.041022839559418135	Q01279, Q03181	40	9	8403	46.68333333333334	0.9999946985273395	0.5665058796300599	0.5665058796300599
GOTERM_BP_DIRECT	GO:0045332~phospholipid translocation	2	4.3478260869565215	0.0454784160730755	P08183, P21440	40	10	8403	42.015	0.9999986263742018	0.5734235070083432	0.5734235070083432
GOTERM_BP_DIRECT	GO:0042446~hormone biosynthetic process	2	4.3478260869565215	0.0454784160730755	P49894, O42412	40	10	8403	42.015	0.9999986263742018	0.5734235070083432	0.5734235070083432
GOTERM_BP_DIRECT	GO:0042403~thyroid hormone metabolic process	2	4.3478260869565215	0.04991381959620899	Q95JD5, O43704	40	11	8403	38.195454545454545	0.9999996441472672	0.5997213086754268	0.5997213086754268
GOTERM_BP_DIRECT	GO:0008152~metabolic process	4	8.695652173913043	0.05170011281684714	Q9Z339, P34277, P78417, Q9R0H0	40	182	8403	4.617032967032967	0.9999997938170834	0.5997213086754268	0.5997213086754268
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	2	4.3478260869565215	0.05432913907215036	Q03181, Q9R0H0	40	12	8403	35.0125	0.9999999078273425	0.605978858881677	0.605978858881677
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	2	4.3478260869565215	0.058724463058946685	P08183, P21440	40	13	8403	32.31923076923077	0.9999999761293726	0.6307442328553533	0.6307442328553533
GOTERM_BP_DIRECT	GO:0006810~transport	6	13.043478260869565	0.06257009139498776	P48035, O70595, P08183, P21440, Q99758, Q5BKR2	40	466	8403	2.7048283261802575	0.9999999927179509	0.6309987973836262	0.6309987973836262
GOTERM_BP_DIRECT	GO:0008544~epidermis development	2	4.3478260869565215	0.06309987973836262	Q01279, P08842	40	14	8403	30.010714285714286	0.9999999938190467	0.6309987973836262	0.6309987973836262
GOTERM_BP_DIRECT	GO:0051923~sulfation	2	4.3478260869565215	0.06745547691230248	Q95JD5, O43704	40	15	8403	28.01	0.99999999839979	0.6520696101522573	0.6520696101522573
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	2	4.3478260869565215	0.07610756206764176	P24470, P10632	40	17	8403	24.714705882352945	0.9999999998927963	0.711973967729552	0.711973967729552
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	2	4.3478260869565215	0.09317771995572133	P21440, Q9R0H0	40	21	8403	20.00714285714286	0.9999999999995198	0.8188345087017934	0.8188345087017934
GOTERM_BP_DIRECT	GO:0019369~arachidonic acid metabolic process	2	4.3478260869565215	0.09317771995572133	P11714, P24470	40	21	8403	20.00714285714286	0.9999999999995198	0.8188345087017934	0.8188345087017934
