Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005452~inorganic anion exchanger activity	5	0.7751937984496124	0.016542600274740128	Q80ZA5, P40879, Q8NBS3, Q2Y0W8, Q9R1N3	566	15	8197	4.827444051825678	0.9999959923800112	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	8	1.2403100775193798	0.018121476343808743	Q8BKG3, Q06806, Q9VBW3, P09208, P16056, Q02763, O73791, Q9UM73	566	40	8197	2.8964664310954062	0.9999987893129524	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	8	1.2403100775193798	0.018121476343808743	P49582, Q8C8R3, P16157, P49817, P41233, O95477, Q02357, Q9Z0J4	566	40	8197	2.8964664310954062	0.9999987893129524	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0030674~protein binding, bridging	7	1.0852713178294573	0.02031187200229507	Q8C8R3, P49817, P25067, Q12955, Q24524, O88843, Q92878	566	32	8197	3.1680101590106005	0.999999770678538	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0008061~chitin binding	5	0.7751937984496124	0.020881397213176583	Q5XK91, O76217, Q95LU3, Q6RY07, Q6AX44	566	16	8197	4.525728798586573	0.9999998513037502	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0034185~apolipoprotein binding	5	0.7751937984496124	0.020881397213176583	P11150, P41233, O95477, Q01177, Q8VI56	566	16	8197	4.525728798586573	0.9999998513037502	0.8642578291009196	0.8642578291009196
GOTERM_MF_DIRECT	GO:0004957~prostaglandin E receptor activity	4	0.6201550387596899	0.027129442501119382	P35408, Q8VCC1, P43114, Q8MJ08	566	10	8197	5.7929328621908125	0.9999999987381145	0.9745569452779458	0.9745569452779458
GOTERM_MF_DIRECT	GO:0015106~bicarbonate transmembrane transporter activity	4	0.6201550387596899	0.027129442501119382	P45380, P40879, Q8NBS3, P58743	566	10	8197	5.7929328621908125	0.9999999987381145	0.9745569452779458	0.9745569452779458
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	9	1.3953488372093024	0.027470732685687064	Q8WWZ7, P41233, O95477, O70595, Q9N0V3, Q8CG09, P21440, Q93YS4, P78363	566	53	8197	2.459263950930062	0.9999999990283799	0.9745569452779458	0.9745569452779458
GOTERM_MF_DIRECT	GO:0090554~phosphatidylcholine-translocating ATPase activity	3	0.46511627906976744	0.04124385326032886	P41233, O95477, P21440	566	5	8197	8.68939929328622	0.9999999999999765	1.0	1.0
GOTERM_MF_DIRECT	GO:0015349~thyroid hormone transmembrane transporter activity	3	0.46511627906976744	0.04124385326032886	Q8K1P8, Q96BD0, Q8K078	566	5	8197	8.68939929328622	0.9999999999999765	1.0	1.0
GOTERM_MF_DIRECT	GO:0030971~receptor tyrosine kinase binding	6	0.9302325581395349	0.05199071473697914	Q9WVH6, O77802, A0A8J8, O18920, Q24K15, Q8VI56	566	30	8197	2.8964664310954067	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005262~calcium channel activity	9	1.3953488372093024	0.05229799583076642	Q9PTS8, Q9QUQ5, Q7Z020, Q9I8C7, Q7Z442, Q7Z2W7, Q9UGM1, Q9HCF6, Q8CGQ8	566	60	8197	2.1723498233215546	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0015347~sodium-independent organic anion transmembrane transporter activity	4	0.6201550387596899	0.055449229684949	Q96BD0, Q9EP96, Q8K078, Q9JHI3	566	13	8197	4.4561022016852405	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004518~nuclease activity	7	1.0852713178294573	0.06613347700503228	Q5U538, Q6AZB8, A0MTA1, Q17QR8, Q7ZT42, A1L237, P49183	566	42	8197	2.4137220259128385	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008191~metalloendopeptidase inhibitor activity	3	0.46511627906976744	0.07901865434387143	P26652, Q9TUL9, Q9BQ16	566	7	8197	6.2067137809187285	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0050750~low-density lipoprotein particle receptor binding	3	0.46511627906976744	0.07901865434387143	Q9JLC8, P98158, Q9H9E1	566	7	8197	6.2067137809187285	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004467~long-chain fatty acid-CoA ligase activity	4	0.6201550387596899	0.07970992509935995	Q9Y2P5, Q4R3Y4, Q9ES38, P18163	566	15	8197	3.861955241460542	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	10	1.550387596899225	0.08158990232960292	Q5R8X6, O75636, P06867, Q5G268, Q9Y6L7, P29145, P81286, P80010, P00766, Q01177	566	77	8197	1.8808223578541603	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005216~ion channel activity	8	1.2403100775193798	0.0819795117925388	P49582, Q9QUQ5, Q16281, Q7Z020, O43497, Q7Z2W7, Q99572, Q9NZQ8	566	55	8197	2.106521040796659	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors	4	0.6201550387596899	0.09328573922609985	P18172, P18173, Q5BQE6, Q8NE62	566	16	8197	3.620583038869258	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0015276~ligand-gated ion channel activity	4	0.6201550387596899	0.09328573922609985	Q16281, E9NA96, Q7Z020, Q9UGM1	566	16	8197	3.620583038869258	1.0	1.0	1.0
